Enemy, Run, Enemy_Group, Fitness, Player_Life, Enemy_Life, Time, Gain
Enemy 6, Test Run 2, Run 2, Enemy Group enemies_group_two, Fitness: 75.21310261863329, Player Life: 0, Enemy Life: 10.0, Time: 326, Gain: -10.0
Enemy 6, Test Run 3, Run 2, Enemy Group enemies_group_two, Fitness: 75.21310261863329, Player Life: 0, Enemy Life: 10.0, Time: 326, Gain: -10.0
Enemy 6, Test Run 4, Run 2, Enemy Group enemies_group_two, Fitness: 75.21310261863329, Player Life: 0, Enemy Life: 10.0, Time: 326, Gain: -10.0
Enemy 6, Test Run 5, Run 2, Enemy Group enemies_group_two, Fitness: 75.21310261863329, Player Life: 0, Enemy Life: 10.0, Time: 326, Gain: -10.0
Enemy 6, Test Run 6, Run 2, Enemy Group enemies_group_two, Fitness: 75.21310261863329, Player Life: 0, Enemy Life: 10.0, Time: 326, Gain: -10.0
Enemy 6, Test Run 7, Run 2, Enemy Group enemies_group_two, Fitness: 75.21310261863329, Player Life: 0, Enemy Life: 10.0, Time: 326, Gain: -10.0
Enemy 6, Test Run 8, Run 2, Enemy Group enemies_group_two, Fitness: 75.21310261863329, Player Life: 0, Enemy Life: 10.0, Time: 326, Gain: -10.0
Enemy 6, Test Run 9, Run 2, Enemy Group enemies_group_two, Fitness: 75.21310261863329, Player Life: 0, Enemy Life: 10.0, Time: 326, Gain: -10.0
Enemy 6, Test Run 10, Run 2, Enemy Group enemies_group_two, Fitness: 75.21310261863329, Player Life: 0, Enemy Life: 10.0, Time: 326, Gain: -10.0
Enemy 7, Test Run 1, Run 2, Enemy Group enemies_group_two, Fitness: 75.4825471035353, Player Life: 0, Enemy Life: 10.0, Time: 249, Gain: -10.0
Enemy 7, Test Run 2, Run 2, Enemy Group enemies_group_two, Fitness: 75.4825471035353, Player Life: 0, Enemy Life: 10.0, Time: 249, Gain: -10.0
Enemy 7, Test Run 3, Run 2, Enemy Group enemies_group_two, Fitness: 75.4825471035353, Player Life: 0, Enemy Life: 10.0, Time: 249, Gain: -10.0
Enemy 7, Test Run 4, Run 2, Enemy Group enemies_group_two, Fitness: 75.4825471035353, Player Life: 0, Enemy Life: 10.0, Time: 249, Gain: -10.0
Enemy 7, Test Run 5, Run 2, Enemy Group enemies_group_two, Fitness: 75.4825471035353, Player Life: 0, Enemy Life: 10.0, Time: 249, Gain: -10.0
Enemy 7, Test Run 6, Run 2, Enemy Group enemies_group_two, Fitness: 75.4825471035353, Player Life: 0, Enemy Life: 10.0, Time: 249, Gain: -10.0
Enemy 7, Test Run 7, Run 2, Enemy Group enemies_group_two, Fitness: 75.4825471035353, Player Life: 0, Enemy Life: 10.0, Time: 249, Gain: -10.0
Enemy 7, Test Run 8, Run 2, Enemy Group enemies_group_two, Fitness: 75.4825471035353, Player Life: 0, Enemy Life: 10.0, Time: 249, Gain: -10.0
Enemy 7, Test Run 9, Run 2, Enemy Group enemies_group_two, Fitness: 75.4825471035353, Player Life: 0, Enemy Life: 10.0, Time: 249, Gain: -10.0
Enemy 7, Test Run 10, Run 2, Enemy Group enemies_group_two, Fitness: 75.4825471035353, Player Life: 0, Enemy Life: 10.0, Time: 249, Gain: -10.0
Enemy 8, Test Run 1, Run 2, Enemy Group enemies_group_two, Fitness: 87.08855887687001, Player Life: 28.600000000000257, Enemy Life: 0, Time: 321, Gain: 28.600000000000257
Enemy 8, Test Run 2, Run 2, Enemy Group enemies_group_two, Fitness: 87.08855887687001, Player Life: 28.600000000000257, Enemy Life: 0, Time: 321, Gain: 28.600000000000257
Enemy 8, Test Run 3, Run 2, Enemy Group enemies_group_two, Fitness: 87.08855887687001, Player Life: 28.600000000000257, Enemy Life: 0, Time: 321, Gain: 28.600000000000257
Enemy 8, Test Run 4, Run 2, Enemy Group enemies_group_two, Fitness: 87.08855887687001, Player Life: 28.600000000000257, Enemy Life: 0, Time: 321, Gain: 28.600000000000257
Enemy 8, Test Run 5, Run 2, Enemy Group enemies_group_two, Fitness: 87.08855887687001, Player Life: 28.600000000000257, Enemy Life: 0, Time: 321, Gain: 28.600000000000257
Enemy 8, Test Run 6, Run 2, Enemy Group enemies_group_two, Fitness: 87.08855887687001, Player Life: 28.600000000000257, Enemy Life: 0, Time: 321, Gain: 28.600000000000257
Enemy 8, Test Run 7, Run 2, Enemy Group enemies_group_two, Fitness: 87.08855887687001, Player Life: 28.600000000000257, Enemy Life: 0, Time: 321, Gain: 28.600000000000257
Enemy 8, Test Run 8, Run 2, Enemy Group enemies_group_two, Fitness: 87.08855887687001, Player Life: 28.600000000000257, Enemy Life: 0, Time: 321, Gain: 28.600000000000257
Enemy 8, Test Run 9, Run 2, Enemy Group enemies_group_two, Fitness: 87.08855887687001, Player Life: 28.600000000000257, Enemy Life: 0, Time: 321, Gain: 28.600000000000257
Enemy 8, Test Run 10, Run 2, Enemy Group enemies_group_two, Fitness: 87.08855887687001, Player Life: 28.600000000000257, Enemy Life: 0, Time: 321, Gain: 28.600000000000257
Enemy 1, Test Run 1, Run 3, Enemy Group enemies_group_two, Fitness: 3.228558876869984, Player Life: 0, Enemy Life: 90.0, Time: 321, Gain: -90.0
Enemy 1, Test Run 2, Run 3, Enemy Group enemies_group_two, Fitness: 3.228558876869984, Player Life: 0, Enemy Life: 90.0, Time: 321, Gain: -90.0
Enemy 1, Test Run 3, Run 3, Enemy Group enemies_group_two, Fitness: 3.228558876869984, Player Life: 0, Enemy Life: 90.0, Time: 321, Gain: -90.0
Enemy 1, Test Run 4, Run 3, Enemy Group enemies_group_two, Fitness: 3.228558876869984, Player Life: 0, Enemy Life: 90.0, Time: 321, Gain: -90.0
